year,country_iso,country,sector,obligated_usd,disbursed_usd,obligation_to_disbursement
2002,LBN,Lebanon,Peace and Security,189403.28,188664.67,0.9961
2002,SYR,Syria,Health,3229157.91,2639692.06,0.8175
2002,SYR,Syria,Education,50000.0,30787.93,0.6158
2002,SYR,Syria,Economic Development,172800.28,138286.26,0.8003
2002,SYR,Syria,Governance,4976991.28,4856125.98,0.9757
2002,SYR,Syria,Agriculture,2169992.92,1576357.56,0.7264
2002,SYR,Syria,Peace and Security,1539176.29,1032788.42,0.671
2002,TUR,Turkey,Humanitarian,618525.23,618525.23,1.0
2002,TUR,Turkey,Education,700648.36,499086.8,0.7123
2002,TUR,Turkey,Peace and Security,941754.84,691290.28,0.734
2002,GEO,Georgia,Health,3519472.58,3183669.13,0.9046
2002,GEO,Georgia,Education,755128.1,644550.54,0.8536
2002,GEO,Georgia,Economic Development,277501.69,214085.86,0.7715
2002,GEO,Georgia,Agriculture,105273.54,84496.57,0.8026
2002,GEO,Georgia,Peace and Security,607082.26,530825.88,0.8744
2002,MDA,Moldova,Health,212082.16,149900.22,0.7068
2002,MDA,Moldova,Humanitarian,3845123.7,3545913.07,0.9222
2002,MDA,Moldova,Economic Development,94729.06,94721.76,0.9999
2002,MDA,Moldova,Peace and Security,3317514.9,2309567.46,0.6962
2002,KOS,Kosovo,Health,422238.51,351414.97,0.8323
2002,KOS,Kosovo,Humanitarian,246787.25,216223.97,0.8762
2002,KOS,Kosovo,Education,2146017.35,1780271.68,0.8296
2002,KOS,Kosovo,Economic Development,237259.25,201936.07,0.8511
2002,KOS,Kosovo,Governance,127886.3,125254.8,0.9794
2002,KOS,Kosovo,Agriculture,994779.57,808345.44,0.8126
2002,KOS,Kosovo,Peace and Security,362041.21,274532.94,0.7583
2002,LBR,Liberia,Health,1285488.61,1154730.44,0.8983
2002,LBR,Liberia,Humanitarian,190390.36,162570.61,0.8539
2002,LBR,Liberia,Education,1762995.36,1762995.36,1.0
2002,LBR,Liberia,Peace and Security,190484.54,133261.1,0.6996
2002,SLE,Sierra Leone,Health,330639.86,300633.53,0.9092
2002,SLE,Sierra Leone,Humanitarian,430599.12,290140.75,0.6738
2002,SLE,Sierra Leone,Education,968045.5,968045.5,1.0
2002,SLE,Sierra Leone,Economic Development,2996877.12,2368076.85,0.7902
2002,COD,DR Congo,Education,1302758.24,1268308.28,0.9736
2002,COD,DR Congo,Economic Development,873290.45,623039.82,0.7134
2002,COD,DR Congo,Governance,261372.75,209737.99,0.8024
2002,COD,DR Congo,Peace and Security,101870.23,101870.23,1.0
2002,RWA,Rwanda,Health,1270723.76,986102.42,0.776
2002,RWA,Rwanda,Humanitarian,1030280.22,896933.94,0.8706
2002,RWA,Rwanda,Education,1293899.59,1293899.59,1.0
2002,RWA,Rwanda,Economic Development,1745635.56,1510708.34,0.8654
2002,RWA,Rwanda,Agriculture,133835.17,112428.42,0.8401
2002,RWA,Rwanda,Peace and Security,428303.22,329146.07,0.7685
2002,ZMB,Zambia,Health,319569.91,319569.91,1.0
2002,ZMB,Zambia,Humanitarian,1515825.85,1008930.57,0.6656
2002,ZMB,Zambia,Education,477362.1,239340.08,0.5014
2002,ZMB,Zambia,Governance,319560.3,319560.3,1.0
2002,ZMB,Zambia,Agriculture,154285.03,153931.09,0.9977
2002,ZWE,Zimbabwe,Humanitarian,190398.71,154569.46,0.8118
2002,ZWE,Zimbabwe,Education,1643980.53,1348243.86,0.8201
2002,ZWE,Zimbabwe,Economic Development,473044.38,354139.92,0.7486
2002,ZWE,Zimbabwe,Agriculture,4685659.59,3188361.31,0.6805
2002,ZWE,Zimbabwe,Peace and Security,1275492.38,1146855.31,0.8991
2002,MMR,Burma,Health,245157.1,201752.0,0.8229
2002,MMR,Burma,Humanitarian,115935.62,106494.74,0.9186
2002,MMR,Burma,Education,841807.4,816815.07,0.9703
2002,MMR,Burma,Economic Development,553694.35,553694.35,1.0
2002,MMR,Burma,Governance,355354.3,323487.41,0.9103
2002,MMR,Burma,Peace and Security,589050.67,471031.48,0.7996
2002,KHM,Cambodia,Humanitarian,386654.32,296147.55,0.7659
2002,KHM,Cambodia,Education,355276.8,289587.45,0.8151
2002,KHM,Cambodia,Economic Development,141144.08,126751.22,0.898
2002,KHM,Cambodia,Peace and Security,238346.1,180427.95,0.757
2002,NPL,Nepal,Health,343203.72,268855.23,0.7834
2002,NPL,Nepal,Humanitarian,1867632.18,1023919.8,0.5482
2002,NPL,Nepal,Education,164365.77,112799.36,0.6863
2002,NPL,Nepal,Economic Development,200630.35,171961.46,0.8571
2002,NPL,Nepal,Governance,624322.24,542767.32,0.8694
2002,LKA,Sri Lanka,Health,789821.35,585765.06,0.7416
2002,LKA,Sri Lanka,Education,183756.48,156791.38,0.8533
2002,LKA,Sri Lanka,Economic Development,206150.97,163751.23,0.7943
2002,LKA,Sri Lanka,Governance,301113.16,253854.15,0.8431
2002,LKA,Sri Lanka,Agriculture,206425.81,156302.41,0.7572
2002,LKA,Sri Lanka,Peace and Security,337591.66,255356.01,0.7564
2002,MAR,Morocco,Health,446661.94,401420.27,0.8987
2002,MAR,Morocco,Economic Development,2854806.92,2435736.5,0.8532
2002,MAR,Morocco,Governance,102730.06,82672.31,0.8048
2002,MAR,Morocco,Peace and Security,50000.0,46283.75,0.9257
2002,TUN,Tunisia,Humanitarian,402943.98,319385.69,0.7926
2002,TUN,Tunisia,Education,125280.8,88733.25,0.7083
2002,TUN,Tunisia,Governance,350405.72,263200.43,0.7511
2002,TUN,Tunisia,Agriculture,505291.9,485933.1,0.9617
2002,TUN,Tunisia,Peace and Security,3115236.88,2869998.51,0.9213
2002,SEN,Senegal,Health,1329796.0,856510.42,0.6441
2002,SEN,Senegal,Humanitarian,122608.35,94510.25,0.7708
2002,SEN,Senegal,Economic Development,605818.73,341549.41,0.5638
2002,SEN,Senegal,Governance,105641.26,78248.27,0.7407
2002,SEN,Senegal,Agriculture,142965.38,93710.95,0.6555
2002,SEN,Senegal,Peace and Security,533005.92,474800.53,0.8908
2002,MLI,Mali,Health,172186.82,124837.29,0.725
2002,MLI,Mali,Humanitarian,906443.66,521667.01,0.5755
2002,MLI,Mali,Education,309426.05,224636.2,0.726
2002,MLI,Mali,Economic Development,1771809.53,1525722.88,0.8611
2002,MLI,Mali,Governance,630653.99,610193.45,0.9676
2002,MLI,Mali,Peace and Security,2828018.28,2374879.38,0.8398
2003,AFG,Afghanistan,Health,187269.73,147071.61,0.7853
2003,AFG,Afghanistan,Humanitarian,119426.46,107239.57,0.898
2003,AFG,Afghanistan,Education,743553.22,412836.32,0.5552
2003,AFG,Afghanistan,Governance,224718.05,186704.03,0.8308
2003,AFG,Afghanistan,Agriculture,1169517.69,866037.28,0.7405
2003,AFG,Afghanistan,Peace and Security,64912.52,58620.68,0.9031
2003,EGY,Egypt,Health,1367841.31,969682.98,0.7089
2003,EGY,Egypt,Humanitarian,7122854.01,5131344.92,0.7204
2003,EGY,Egypt,Education,393143.77,274136.38,0.6973
2003,EGY,Egypt,Governance,240452.54,147367.63,0.6129
2003,EGY,Egypt,Agriculture,1933126.29,1775768.07,0.9186
2003,EGY,Egypt,Peace and Security,199256.05,159361.09,0.7998
2003,ETH,Ethiopia,Health,105779.58,99192.91,0.9377
2003,ETH,Ethiopia,Humanitarian,7433499.73,6161639.92,0.8289
2003,ETH,Ethiopia,Education,1352638.9,1352638.9,1.0
2003,ETH,Ethiopia,Economic Development,133290.08,115231.98,0.8645
2003,ETH,Ethiopia,Governance,306438.67,222830.85,0.7272
2003,ETH,Ethiopia,Agriculture,634735.02,436504.07,0.6877
2003,ETH,Ethiopia,Peace and Security,226610.54,193877.15,0.8556
2003,JOR,Jordan,Health,2028919.82,1836496.67,0.9052
2003,JOR,Jordan,Humanitarian,862887.08,800441.56,0.9276
2003,JOR,Jordan,Education,1766602.22,1332107.75,0.7541
2003,JOR,Jordan,Economic Development,1574708.18,1089925.19,0.6921
2003,JOR,Jordan,Agriculture,234963.94,184040.69,0.7833
2003,JOR,Jordan,Peace and Security,117670.46,80158.22,0.6812
2003,KEN,Kenya,Humanitarian,50000.0,45513.04,0.9103
2003,KEN,Kenya,Education,158536.71,142895.9,0.9013
2003,KEN,Kenya,Governance,4507627.82,3230731.38,0.7167
2003,KEN,Kenya,Agriculture,680017.56,672781.67,0.9894
2003,KEN,Kenya,Peace and Security,1722527.31,1259121.4,0.731
2003,NGA,Nigeria,Health,224710.39,174495.46,0.7765
2003,NGA,Nigeria,Humanitarian,778027.46,648229.98,0.8332
2003,NGA,Nigeria,Education,401510.75,401510.75,1.0
2003,NGA,Nigeria,Economic Development,211386.21,191971.52,0.9082
2003,NGA,Nigeria,Agriculture,2162713.89,1624727.78,0.7512
2003,NGA,Nigeria,Peace and Security,661972.9,543942.22,0.8217
2003,PAK,Pakistan,Health,1038513.63,597119.29,0.575
2003,PAK,Pakistan,Humanitarian,339581.04,267320.95,0.7872
2003,PAK,Pakistan,Education,131633.16,117235.36,0.8906
2003,PAK,Pakistan,Governance,112212.53,76083.11,0.678
2003,PAK,Pakistan,Agriculture,178362.54,147631.36,0.8277
2003,SOM,Somalia,Health,3250945.73,2550187.47,0.7844
2003,SOM,Somalia,Humanitarian,1747338.51,1497735.51,0.8572
2003,SOM,Somalia,Education,547279.26,527291.27,0.9635
2003,SOM,Somalia,Economic Development,1231673.09,1084393.0,0.8804
2003,SOM,Somalia,Governance,706438.32,598430.08,0.8471
2003,SOM,Somalia,Agriculture,299905.7,299905.7,1.0
2003,SOM,Somalia,Peace and Security,89444.95,72204.51,0.8073
2003,SSD,South Sudan,Health,487098.98,385003.08,0.7904
2003,SSD,South Sudan,Education,124392.94,91343.0,0.7343
2003,SSD,South Sudan,Economic Development,6442779.67,5442929.28,0.8448
2003,SSD,South Sudan,Governance,170784.88,147270.02,0.8623
2003,SSD,South Sudan,Agriculture,4290316.22,3159592.85,0.7364
2003,SDN,Sudan,Health,166879.63,136451.68,0.8177
2003,SDN,Sudan,Humanitarian,50000.0,44592.01,0.8918
2003,SDN,Sudan,Economic Development,115919.79,115639.93,0.9976
2003,SDN,Sudan,Agriculture,2735623.85,2072210.95,0.7575
2003,SDN,Sudan,Peace and Security,409494.45,332711.85,0.8125
2003,UGA,Uganda,Health,539545.95,514551.6,0.9537
2003,UGA,Uganda,Humanitarian,452800.69,356270.62,0.7868
2003,UGA,Uganda,Education,193088.08,146685.34,0.7597
2003,UGA,Uganda,Agriculture,267695.82,267695.82,1.0
2003,UGA,Uganda,Peace and Security,906589.46,737570.16,0.8136
2003,UKR,Ukraine,Health,783397.76,634222.02,0.8096
2003,UKR,Ukraine,Humanitarian,768222.5,759954.99,0.9892
2003,UKR,Ukraine,Education,6041866.51,4314843.98,0.7142
2003,UKR,Ukraine,Governance,4367346.18,3407980.62,0.7803
2003,UKR,Ukraine,Agriculture,1564180.25,1518257.3,0.9706
2003,UKR,Ukraine,Peace and Security,362912.54,236840.07,0.6526
2003,COL,Colombia,Health,480903.35,374204.32,0.7781
2003,COL,Colombia,Humanitarian,346697.38,253239.05,0.7304
2003,COL,Colombia,Education,3088952.38,1817271.17,0.5883
2003,COL,Colombia,Economic Development,334068.87,293674.68,0.8791
2003,COL,Colombia,Governance,456616.34,317462.02,0.6952
2003,HTI,Haiti,Health,827129.14,653781.07,0.7904
2003,HTI,Haiti,Humanitarian,1072057.19,916171.95,0.8546
2003,HTI,Haiti,Education,1677245.92,1620587.65,0.9662
2003,HTI,Haiti,Peace and Security,231155.96,156796.51,0.6783
2003,IRQ,Iraq,Health,304725.34,191950.18,0.6299
2003,IRQ,Iraq,Humanitarian,123969.92,83649.11,0.6748
2003,IRQ,Iraq,Economic Development,497727.56,445710.83,0.8955
2003,IRQ,Iraq,Agriculture,568487.78,409851.99,0.721
2003,IRQ,Iraq,Peace and Security,1141030.42,784585.33,0.6876
2003,YEM,Yemen,Health,1227615.76,1077268.82,0.8775
2003,YEM,Yemen,Humanitarian,2618643.46,1977817.48,0.7553
2003,YEM,Yemen,Economic Development,719902.4,603366.42,0.8381
2003,YEM,Yemen,Peace and Security,249471.64,207930.1,0.8335
2003,BGD,Bangladesh,Education,800573.3,640585.9,0.8002
2003,BGD,Bangladesh,Economic Development,1336859.04,1009654.11,0.7552
2003,BGD,Bangladesh,Governance,110569.62,80237.95,0.7257
2003,BGD,Bangladesh,Agriculture,84094.51,68239.26,0.8115
2003,BGD,Bangladesh,Peace and Security,350222.9,297260.4,0.8488
2003,IND,India,Humanitarian,1916877.06,1626009.92,0.8483
2003,IND,India,Education,162290.52,152099.38,0.9372
2003,IND,India,Governance,2268017.76,1694364.84,0.7471
2003,IND,India,Agriculture,541078.74,471156.0,0.8708
2003,IND,India,Peace and Security,1594015.51,1560071.9,0.9787
2003,IDN,Indonesia,Health,113704.63,98021.03,0.8621
2003,IDN,Indonesia,Humanitarian,50000.0,45851.5,0.917
2003,IDN,Indonesia,Education,312342.6,312342.6,1.0
2003,IDN,Indonesia,Economic Development,227193.06,189056.03,0.8321
2003,IDN,Indonesia,Governance,225040.85,194967.18,0.8664
2003,IDN,Indonesia,Agriculture,321701.64,321701.64,1.0
2003,IDN,Indonesia,Peace and Security,1360346.08,1201808.63,0.8835
2003,PHL,Philippines,Health,2885107.25,2359020.88,0.8177
2003,PHL,Philippines,Education,403005.97,263794.99,0.6546
2003,PHL,Philippines,Economic Development,980883.33,975144.79,0.9941
2003,PHL,Philippines,Governance,543671.32,422375.39,0.7769
2003,PHL,Philippines,Agriculture,137614.78,113845.87,0.8273
2003,PHL,Philippines,Peace and Security,613616.01,504707.9,0.8225
2003,VNM,Vietnam,Education,4648372.3,3063106.99,0.659
2003,VNM,Vietnam,Economic Development,1077538.11,836511.68,0.7763
2003,VNM,Vietnam,Governance,1792044.17,1792044.17,1.0
2003,VNM,Vietnam,Agriculture,383250.08,362629.26,0.9462
2003,GHA,Ghana,Education,128211.03,128211.03,1.0
2003,GHA,Ghana,Economic Development,50000.0,40245.42,0.8049
2003,GHA,Ghana,Governance,4890999.51,3811759.59,0.7793
2003,GHA,Ghana,Agriculture,1069235.75,1069235.75,1.0
2003,TZA,Tanzania,Health,980479.75,769139.07,0.7845
2003,TZA,Tanzania,Education,188446.92,181972.2,0.9656
2003,TZA,Tanzania,Economic Development,2077850.0,1941813.82,0.9345
2003,TZA,Tanzania,Governance,224075.65,177653.67,0.7928
2003,TZA,Tanzania,Agriculture,1269986.98,1085115.32,0.8544
2003,TZA,Tanzania,Peace and Security,284631.39,241409.87,0.8481
2003,MOZ,Mozambique,Humanitarian,644450.11,496311.07,0.7701
2003,MOZ,Mozambique,Education,1196911.53,576950.49,0.482
2003,MOZ,Mozambique,Economic Development,101389.26,96116.93,0.948
2003,MOZ,Mozambique,Peace and Security,404865.98,349033.98,0.8621
2003,MWI,Malawi,Health,2374442.02,1665693.49,0.7015
2003,MWI,Malawi,Humanitarian,185119.91,157953.68,0.8533
2003,MWI,Malawi,Education,1227117.58,868027.4,0.7074
2003,MWI,Malawi,Economic Development,317527.42,258422.77,0.8139
2003,MWI,Malawi,Governance,122322.57,107155.08,0.876
2003,MWI,Malawi,Peace and Security,923801.3,923801.3,1.0
2003,PER,Peru,Humanitarian,1033104.06,1033104.06,1.0
2003,PER,Peru,Economic Development,400237.98,314712.72,0.7863
2003,PER,Peru,Governance,63006.94,48778.25,0.7742
2003,PER,Peru,Agriculture,953886.6,613662.44,0.6433
2003,PER,Peru,Peace and Security,738756.7,583803.72,0.7903
2003,GTM,Guatemala,Health,218537.28,149564.63,0.6844
2003,GTM,Guatemala,Humanitarian,544137.89,434611.85,0.7987
2003,GTM,Guatemala,Economic Development,193462.63,162351.1,0.8392
2003,GTM,Guatemala,Agriculture,376966.68,235609.46,0.625
2003,GTM,Guatemala,Peace and Security,77673.4,70458.8,0.9071
2003,SLV,El Salvador,Education,600114.66,593034.06,0.9882
2003,SLV,El Salvador,Economic Development,365090.8,264047.8,0.7232
2003,SLV,El Salvador,Agriculture,146835.66,95954.23,0.6535
2003,SLV,El Salvador,Peace and Security,928688.35,928688.35,1.0
2003,MEX,Mexico,Health,1614083.23,1372185.17,0.8501
2003,MEX,Mexico,Humanitarian,393090.65,311347.45,0.7921
2003,MEX,Mexico,Education,4976303.5,2942316.74,0.5913
2003,MEX,Mexico,Economic Development,791158.14,593721.51,0.7504
2003,MEX,Mexico,Governance,1482507.86,1242828.17,0.8383
2003,MEX,Mexico,Peace and Security,52215.55,52080.07,0.9974
2003,PSE,West Bank and Gaza,Health,1669298.96,1571878.27,0.9416
2003,PSE,West Bank and Gaza,Humanitarian,471562.71,340729.87,0.7226
2003,PSE,West Bank and Gaza,Education,2684132.13,2011855.51,0.7495
2003,PSE,West Bank and Gaza,Agriculture,60182.22,48205.24,0.801
2003,LBN,Lebanon,Health,236128.21,236128.21,1.0
2003,LBN,Lebanon,Humanitarian,161424.11,116696.51,0.7229
2003,LBN,Lebanon,Education,6057294.53,5208431.95,0.8599
2003,LBN,Lebanon,Economic Development,330416.01,313160.86,0.9478
2003,LBN,Lebanon,Governance,2873061.15,2844300.03,0.99
2003,LBN,Lebanon,Agriculture,1136029.07,1033751.82,0.91
2003,LBN,Lebanon,Peace and Security,161269.23,155099.81,0.9617
2003,SYR,Syria,Health,223479.48,186006.59,0.8323
2003,SYR,Syria,Governance,2871114.41,2871114.41,1.0
2003,SYR,Syria,Agriculture,2113412.05,1601924.16,0.758
2003,SYR,Syria,Peace and Security,748015.85,516314.38,0.6902
2003,TUR,Turkey,Health,604256.41,472264.77,0.7816
2003,TUR,Turkey,Humanitarian,842822.75,664486.92,0.7884
2003,TUR,Turkey,Education,537154.87,421109.67,0.784
2003,TUR,Turkey,Governance,250633.51,193430.24,0.7718
2003,TUR,Turkey,Agriculture,1136534.44,1107379.3,0.9743
2003,TUR,Turkey,Peace and Security,343844.82,264846.8,0.7703
2003,GEO,Georgia,Health,321264.21,243652.57,0.7584
2003,GEO,Georgia,Economic Development,2507212.83,2355802.87,0.9396
2003,GEO,Georgia,Governance,1405596.71,1028588.14,0.7318
2003,GEO,Georgia,Agriculture,420623.78,304388.15,0.7237
2003,GEO,Georgia,Peace and Security,223976.2,188824.65,0.8431
2003,MDA,Moldova,Health,563077.98,424113.8,0.7532
2003,MDA,Moldova,Humanitarian,309227.36,262165.09,0.8478
2003,MDA,Moldova,Education,61042.8,51843.81,0.8493
2003,MDA,Moldova,Economic Development,740416.75,572540.29,0.7733
2003,MDA,Moldova,Peace and Security,276134.15,195815.7,0.7091
2003,KOS,Kosovo,Health,530785.75,496153.34,0.9348
2003,KOS,Kosovo,Humanitarian,587124.93,469438.14,0.7996
2003,KOS,Kosovo,Education,1398108.77,1186665.17,0.8488
2003,KOS,Kosovo,Economic Development,220367.77,220367.77,1.0
2003,KOS,Kosovo,Governance,386633.51,385010.0,0.9958
2003,KOS,Kosovo,Agriculture,998404.35,770840.45,0.7721
2003,KOS,Kosovo,Peace and Security,849089.48,751986.13,0.8856
2003,LBR,Liberia,Health,106249.61,70106.53,0.6598
2003,LBR,Liberia,Economic Development,140443.93,90867.37,0.647
2003,LBR,Liberia,Peace and Security,2034100.98,2034100.98,1.0
2003,SLE,Sierra Leone,Humanitarian,198309.71,80472.62,0.4058
2003,SLE,Sierra Leone,Education,440858.85,412704.23,0.9361
2003,SLE,Sierra Leone,Economic Development,1062996.33,898907.23,0.8456
2003,SLE,Sierra Leone,Governance,2855449.99,1976584.66,0.6922
2003,SLE,Sierra Leone,Agriculture,109446.23,109446.23,1.0
2003,SLE,Sierra Leone,Peace and Security,1283532.74,867891.25,0.6762
2003,COD,DR Congo,Economic Development,982588.55,759166.8,0.7726
2003,COD,DR Congo,Agriculture,385756.8,311142.79,0.8066
2003,COD,DR Congo,Peace and Security,1377756.01,1084878.51,0.7874
2003,RWA,Rwanda,Health,344116.22,220849.58,0.6418
2003,RWA,Rwanda,Humanitarian,160036.07,144272.41,0.9015
2003,RWA,Rwanda,Economic Development,182337.78,138268.19,0.7583
2003,RWA,Rwanda,Governance,138776.31,126121.51,0.9088
2003,RWA,Rwanda,Agriculture,842007.47,646947.17,0.7683
2003,RWA,Rwanda,Peace and Security,227789.32,186062.42,0.8168
2003,ZMB,Zambia,Health,569112.69,435454.74,0.7651
2003,ZMB,Zambia,Education,803463.74,633930.37,0.789
2003,ZMB,Zambia,Economic Development,1059669.02,771101.6,0.7277
2003,ZMB,Zambia,Governance,9379059.12,7350411.42,0.7837
2003,ZMB,Zambia,Peace and Security,50000.0,41743.17,0.8349
2003,ZWE,Zimbabwe,Humanitarian,403493.76,293217.18,0.7267
2003,ZWE,Zimbabwe,Education,654446.56,492674.79,0.7528
2003,ZWE,Zimbabwe,Economic Development,113859.01,90286.73,0.793
2003,ZWE,Zimbabwe,Governance,5201970.83,4706648.45,0.9048
2003,ZWE,Zimbabwe,Agriculture,2108169.8,1986513.73,0.9423
2003,MMR,Burma,Health,471869.09,401567.07,0.851
2003,MMR,Burma,Humanitarian,764869.17,645579.05,0.844
2003,MMR,Burma,Education,50000.0,36969.93,0.7394
2003,MMR,Burma,Economic Development,584290.15,479435.99,0.8205
2003,MMR,Burma,Governance,1192298.35,1101711.07,0.924
2003,MMR,Burma,Peace and Security,4650174.83,3140173.41,0.6753
2003,KHM,Cambodia,Health,897147.05,780695.9,0.8702
2003,KHM,Cambodia,Education,273422.01,197082.41,0.7208
2003,KHM,Cambodia,Economic Development,482488.09,311581.69,0.6458
2003,KHM,Cambodia,Governance,1049849.66,851936.7,0.8115
2003,NPL,Nepal,Health,285290.7,235052.2,0.8239
2003,NPL,Nepal,Humanitarian,1580413.09,1284886.69,0.813
2003,NPL,Nepal,Education,548843.66,496680.6,0.905
2003,NPL,Nepal,Economic Development,1964508.9,1719352.01,0.8752
2003,LKA,Sri Lanka,Health,1602950.71,1386717.82,0.8651
2003,LKA,Sri Lanka,Education,2281545.74,1863583.03,0.8168
2003,LKA,Sri Lanka,Economic Development,2516966.47,2096487.41,0.8329
2003,LKA,Sri Lanka,Governance,430216.02,307148.41,0.7139
2003,LKA,Sri Lanka,Peace and Security,640727.63,404782.67,0.6318
2003,MAR,Morocco,Humanitarian,4897820.34,3397502.42,0.6937
2003,MAR,Morocco,Education,582887.55,453624.49,0.7782
2003,MAR,Morocco,Governance,882779.52,882779.52,1.0
2003,MAR,Morocco,Agriculture,2077980.86,1562130.38,0.7518
2003,MAR,Morocco,Peace and Security,892167.44,711466.67,0.7975
2003,TUN,Tunisia,Health,989477.91,741025.23,0.7489
2003,TUN,Tunisia,Humanitarian,300348.8,181825.59,0.6054
2003,TUN,Tunisia,Education,361486.3,270000.74,0.7469
2003,TUN,Tunisia,Economic Development,89897.32,59113.83,0.6576
2003,TUN,Tunisia,Agriculture,586936.94,560352.76,0.9547
2003,TUN,Tunisia,Peace and Security,952378.9,849698.55,0.8922
2003,SEN,Senegal,Humanitarian,182760.62,173196.37,0.9477
2003,SEN,Senegal,Education,550718.87,363053.72,0.6592
2003,SEN,Senegal,Economic Development,223668.06,202355.97,0.9047
2003,SEN,Senegal,Governance,212310.21,197674.0,0.9311
2003,SEN,Senegal,Agriculture,273131.42,262054.12,0.9594
2003,SEN,Senegal,Peace and Security,378690.92,316152.44,0.8349
2003,MLI,Mali,Health,325173.48,260380.22,0.8007
2003,MLI,Mali,Economic Development,3443515.32,2805795.53,0.8148
2004,AFG,Afghanistan,Health,714864.48,483455.19,0.6763
2004,AFG,Afghanistan,Humanitarian,336423.81,263583.14,0.7835
2004,AFG,Afghanistan,Economic Development,1385008.06,1268504.42,0.9159
2004,AFG,Afghanistan,Governance,3777791.86,3076935.08,0.8145
2004,AFG,Afghanistan,Peace and Security,359737.05,340603.08,0.9468
2004,EGY,Egypt,Health,116607.93,100674.56,0.8634
2004,EGY,Egypt,Education,890403.59,686910.14,0.7715
